game_id,week,home_team_id,home_conference_id,away_team_id,away_conference_id,Conference
1,2,4,11,111,5,FALSE
1,2,5,9,105,11,FALSE
1,2,6,9,28,1,FALSE
1,2,7,10,129,4,FALSE
1,2,8,11,9,6,FALSE
1,2,10,10,79,4,FALSE
1,2,11,7,59,2,FALSE
1,2,12,3,64,4,FALSE
1,2,13,8,14,2,FALSE
1,2,15,7,17,6,FALSE
1,2,16,7,46,3,FALSE
1,2,18,9,19,7,FALSE
1,2,20,5,100,3,FALSE
1,2,21,1,130,8,FALSE
1,2,22,2,76,4,FALSE
1,2,23,11,25,8,FALSE
1,2,24,9,44,3,FALSE
1,2,26,1,125,9,FALSE
1,2,27,2,61,4,FALSE
1,2,29,7,89,5,FALSE
1,2,30,5,104,10,FALSE
1,2,31,10,90,4,FALSE
1,2,32,5,98,9,FALSE
1,2,33,2,57,6,FALSE
1,2,34,8,126,3,FALSE
1,2,35,10,110,1,FALSE
1,2,36,11,74,2,FALSE
1,2,37,11,69,4,FALSE
1,2,38,2,39,8,FALSE
1,2,40,1,91,8,FALSE
1,2,41,4,122,2,FALSE
1,2,42,4,65,10,FALSE
1,2,43,4,45,3,FALSE
1,2,47,7,127,5,FALSE
1,2,48,10,49,6,FALSE
1,2,50,5,81,3,FALSE
1,2,51,11,106,3,FALSE
1,2,52,11,53,2,FALSE
1,2,54,10,55,5,FALSE
1,2,58,1,60,7,FALSE
1,2,62,4,75,5,FALSE
1,2,63,5,66,10,FALSE
1,2,67,1,68,2,FALSE
1,2,70,8,115,9,FALSE
1,2,71,8,72,6,FALSE
1,2,73,7,77,6,FALSE
1,2,78,7,108,11,FALSE
1,2,80,3,82,5,FALSE
1,2,83,10,121,2,FALSE
1,2,84,9,99,2,FALSE
1,2,85,9,86,4,FALSE
1,2,87,2,88,4,FALSE
1,2,92,8,93,1,FALSE
1,2,94,11,95,10,FALSE
1,2,96,1,117,8,FALSE
1,2,97,5,101,1,FALSE
1,2,102,10,103,3,FALSE
1,2,107,7,109,1,FALSE
1,2,112,1,113,9,FALSE
1,2,114,8,118,5,FALSE
1,2,116,9,120,10,FALSE
1,2,123,2,124,9,FALSE
1,3,1,8,121,2,FALSE
1,3,2,7,27,2,FALSE
1,3,3,10,75,5,FALSE
1,3,4,11,101,1,FALSE
1,3,5,9,7,10,FALSE
1,3,6,9,118,5,FALSE
1,3,8,11,70,8,FALSE
1,3,9,6,19,7,FALSE
1,3,10,10,20,5,FALSE
1,3,11,7,119,5,FALSE
1,3,12,3,124,9,FALSE
1,3,13,8,127,5,FALSE
1,3,14,2,94,11,FALSE
1,3,15,7,28,1,FALSE
1,3,16,7,35,10,FALSE
1,3,17,6,18,9,FALSE
1,3,21,1,54,10,FALSE
1,3,22,2,60,7,FALSE
1,3,23,11,45,3,FALSE
1,3,24,9,91,8,FALSE
1,3,25,8,26,1,FALSE
1,3,29,7,71,8,FALSE
1,3,30,5,31,10,FALSE
1,3,32,5,44,3,FALSE
1,3,33,2,34,8,FALSE
1,3,36,11,95,10,FALSE
1,3,37,11,102,10,FALSE
1,3,38,2,40,1,FALSE
1,3,39,8,112,1,FALSE
1,3,41,4,46,3,FALSE
1,3,42,4,66,10,FALSE
1,3,43,4,72,6,FALSE
1,3,47,7,48,10,FALSE
1,3,49,6,126,3,FALSE
1,3,50,5,51,11,FALSE
1,3,52,11,55,5,FALSE
1,3,53,2,56,4,FALSE
1,3,57,6,80,3,FALSE
1,3,58,1,61,4,FALSE
1,3,59,2,110,1,FALSE
1,3,62,4,115,9,FALSE
1,3,63,5,83,10,FALSE
1,3,64,4,93,1,FALSE
1,3,65,10,67,1,FALSE
1,3,68,2,113,9,FALSE
1,3,69,4,81,3,FALSE
1,3,73,7,114,8,FALSE
1,3,74,2,76,4,FALSE
1,3,77,6,103,3,FALSE
1,3,78,7,79,4,FALSE
1,3,82,5,84,9,FALSE
1,3,85,9,87,2,FALSE
1,3,86,4,116,9,FALSE
1,3,88,4,89,5,FALSE
1,3,90,4,92,8,FALSE
1,3,96,1,97,5,FALSE
1,3,98,9,128,7,FALSE
1,3,99,2,100,3,FALSE
1,3,104,10,105,11,FALSE
1,3,106,3,107,7,FALSE
1,3,108,11,109,1,FALSE
1,3,111,5,117,8,FALSE
1,3,120,10,122,2,FALSE
1,3,123,2,125,9,FALSE
1,3,129,4,130,8,FALSE
1,5,1,8,71,8,TRUE
1,5,2,7,11,7,TRUE
1,5,3,10,7,10,TRUE
1,5,4,11,94,11,TRUE
1,5,5,9,85,9,TRUE
1,5,6,9,18,9,TRUE
1,5,8,11,52,11,TRUE
1,5,9,6,49,6,TRUE
1,5,10,10,83,10,TRUE
1,5,12,3,126,3,TRUE
1,5,13,8,130,8,TRUE
1,5,14,2,59,2,TRUE
1,5,15,7,29,7,TRUE
1,5,16,7,19,7,TRUE
1,5,17,6,72,6,TRUE
1,5,20,5,55,5,TRUE
1,5,21,1,112,1,TRUE
1,5,22,2,121,2,TRUE
1,5,23,11,105,11,TRUE
1,5,24,9,115,9,TRUE
1,5,25,8,91,8,TRUE
1,5,26,1,28,1,TRUE
1,5,27,2,53,2,TRUE
1,5,30,5,111,5,TRUE
1,5,31,10,35,10,TRUE
1,5,32,5,63,5,TRUE
1,5,33,2,87,2,TRUE
1,5,34,8,92,8,TRUE
1,5,36,11,51,11,TRUE
1,5,37,11,108,11,TRUE
1,5,38,2,68,2,TRUE
1,5,39,8,117,8,TRUE
1,5,40,1,58,1,TRUE
1,5,41,4,79,4,TRUE
1,5,42,4,88,4,TRUE
1,5,43,4,61,4,TRUE
1,5,44,3,45,3,TRUE
1,5,46,3,100,3,TRUE
1,5,47,7,107,7,TRUE
1,5,48,10,66,10,TRUE
1,5,50,5,118,5,TRUE
1,5,54,10,65,10,TRUE
1,5,56,4,86,4,TRUE
1,5,57,6,77,6,TRUE
1,5,60,7,73,7,TRUE
1,5,62,4,129,4,TRUE
1,5,64,4,90,4,TRUE
1,5,67,1,93,1,TRUE
1,5,69,4,76,4,TRUE
1,5,70,8,114,8,TRUE
1,5,74,2,123,2,TRUE
1,5,75,5,82,5,TRUE
1,5,78,7,128,7,TRUE
1,5,80,3,103,3,TRUE
1,5,81,3,106,3,TRUE
1,5,84,9,98,9,TRUE
1,5,89,5,119,5,TRUE
1,5,95,10,102,10,TRUE
1,5,96,1,110,1,TRUE
1,5,97,5,127,5,TRUE
1,5,99,2,122,2,TRUE
1,5,101,1,109,1,TRUE
1,5,104,10,120,10,TRUE
1,5,113,9,125,9,TRUE
1,5,116,9,124,9,TRUE
1,6,4,11,23,11,TRUE
1,6,5,9,115,9,TRUE
1,6,11,7,78,7,TRUE
1,6,13,8,114,8,TRUE
1,6,18,9,85,9,TRUE
1,6,21,1,96,1,TRUE
1,6,26,1,101,1,TRUE
1,6,27,2,123,2,TRUE
1,6,30,5,97,5,TRUE
1,6,31,10,48,10,TRUE
1,6,32,5,111,5,TRUE
1,6,34,8,130,8,TRUE
1,6,36,11,94,11,TRUE
1,6,39,8,92,8,TRUE
1,6,42,4,64,4,TRUE
1,6,43,4,76,4,TRUE
1,6,49,6,77,6,TRUE
1,6,50,5,55,5,TRUE
1,6,58,1,110,1,TRUE
1,6,65,10,120,10,TRUE
1,6,70,8,117,8,TRUE
1,6,79,4,88,4,TRUE
1,6,80,3,81,3,TRUE
1,6,82,5,118,5,TRUE
1,6,86,4,129,4,TRUE
1,6,93,1,112,1,TRUE
1,6,106,3,126,3,TRUE
1,6,107,7,128,7,TRUE
1,6,116,9,125,9,TRUE
1,6,121,2,122,2,TRUE
1,7,1,8,114,8,TRUE
1,7,2,7,15,7,TRUE
1,7,3,10,102,10,TRUE
1,7,4,11,108,11,TRUE
1,7,5,9,84,9,TRUE
1,7,6,9,113,9,TRUE
1,7,7,10,95,10,TRUE
1,7,8,11,51,11,TRUE
1,7,9,6,77,6,TRUE
1,7,10,10,120,10,TRUE
1,7,11,7,19,7,TRUE
1,7,12,3,103,3,TRUE
1,7,14,2,74,2,TRUE
1,7,16,7,47,7,TRUE
1,7,17,6,49,6,TRUE
1,7,18,9,115,9,TRUE
1,7,20,5,89,5,TRUE
1,7,21,1,101,1,TRUE
1,7,22,2,38,2,TRUE
1,7,23,11,37,11,TRUE
1,7,24,9,98,9,TRUE
1,7,25,8,71,8,TRUE
1,7,26,1,112,1,TRUE
1,7,28,1,40,1,TRUE
1,7,29,7,107,7,TRUE
1,7,30,5,50,5,TRUE
1,7,31,10,65,10,TRUE
1,7,32,5,82,5,TRUE
1,7,33,2,59,2,TRUE
1,7,34,8,39,8,TRUE
1,7,35,10,48,10,TRUE
1,7,41,4,69,4,TRUE
1,7,42,4,90,4,TRUE
1,7,44,3,106,3,TRUE
1,7,45,3,46,3,TRUE
1,7,52,11,105,11,TRUE
1,7,53,2,123,2,TRUE
1,7,54,10,104,10,TRUE
1,7,55,5,63,5,TRUE
1,7,56,4,61,4,TRUE
1,7,57,6,72,6,TRUE
1,7,58,1,67,1,TRUE
1,7,60,7,78,7,TRUE
1,7,62,4,88,4,TRUE
1,7,64,4,129,4,TRUE
1,7,66,10,83,10,TRUE
1,7,68,2,87,2,TRUE
1,7,70,8,91,8,TRUE
1,7,73,7,128,7,TRUE
1,7,75,5,97,5,TRUE
1,7,80,3,100,3,TRUE
1,7,85,9,116,9,TRUE
1,7,96,1,109,1,TRUE
1,7,99,2,121,2,TRUE
1,7,111,5,119,5,TRUE
1,7,117,8,130,8,TRUE
1,7,118,5,127,5,TRUE
1,7,124,9,125,9,TRUE
1,8,1,8,13,8,TRUE
1,8,2,7,107,7,TRUE
1,8,4,11,105,11,TRUE
1,8,6,9,24,9,TRUE
1,8,7,10,83,10,TRUE
1,8,8,11,23,11,TRUE
1,8,9,6,72,6,TRUE
1,8,10,10,35,10,TRUE
1,8,11,7,128,7,TRUE
1,8,12,3,44,3,TRUE
1,8,14,2,123,2,TRUE
1,8,15,7,16,7,TRUE
1,8,17,6,77,6,TRUE
1,8,19,7,29,7,TRUE
1,8,20,5,32,5,TRUE
1,8,21,1,58,1,TRUE
1,8,22,2,74,2,TRUE
1,8,25,8,92,8,TRUE
1,8,26,1,110,1,TRUE
1,8,27,2,38,2,TRUE
1,8,28,1,112,1,TRUE
1,8,30,5,55,5,TRUE
1,8,33,2,53,2,TRUE
1,8,36,11,37,11,TRUE
1,8,40,1,109,1,TRUE
1,8,41,4,61,4,TRUE
1,8,43,4,79,4,TRUE
1,8,46,3,81,3,TRUE
1,8,47,7,60,7,TRUE
1,8,48,10,54,10,TRUE
1,8,49,6,57,6,TRUE
1,8,50,5,75,5,TRUE
1,8,51,11,52,11,TRUE
1,8,59,2,121,2,TRUE
1,8,62,4,76,4,TRUE
1,8,63,5,127,5,TRUE
1,8,67,1,96,1,TRUE
1,8,68,2,99,2,TRUE
1,8,71,8,117,8,TRUE
1,8,73,7,78,7,TRUE
1,8,84,9,113,9,TRUE
1,8,85,9,125,9,TRUE
1,8,86,4,90,4,TRUE
1,8,87,2,122,2,TRUE
1,8,93,1,101,1,TRUE
1,8,94,11,108,11,TRUE
1,8,95,10,104,10,TRUE
1,8,97,5,111,5,TRUE
1,8,98,9,124,9,TRUE
1,8,102,10,120,10,TRUE
1,8,103,3,126,3,TRUE
1,8,115,9,116,9,TRUE
1,8,118,5,119,5,TRUE
1,9,1,8,39,8,TRUE
1,9,2,7,60,7,TRUE
1,9,3,10,65,10,TRUE
1,9,4,11,51,11,TRUE
1,9,5,9,125,9,TRUE
1,9,6,9,84,9,TRUE
1,9,8,11,94,11,TRUE
1,9,10,10,66,10,TRUE
1,9,12,3,81,3,TRUE
1,9,13,8,34,8,TRUE
1,9,14,2,38,2,TRUE
1,9,15,7,19,7,TRUE
1,9,16,7,78,7,TRUE
1,9,17,6,57,6,TRUE
1,9,18,9,24,9,TRUE
1,9,20,5,127,5,TRUE
1,9,22,2,99,2,TRUE
1,9,23,11,108,11,TRUE
1,9,25,8,70,8,TRUE
1,9,26,1,40,1,TRUE
1,9,27,2,74,2,TRUE
1,9,28,1,58,1,TRUE
1,9,29,7,47,7,TRUE
1,9,30,5,75,5,TRUE
1,9,31,10,104,10,TRUE
1,9,32,5,118,5,TRUE
1,9,33,2,121,2,TRUE
1,9,35,10,120,10,TRUE
1,9,36,11,52,11,TRUE
1,9,37,11,105,11,TRUE
1,9,41,4,88,4,TRUE
1,9,42,4,79,4,TRUE
1,9,44,3,100,3,TRUE
1,9,45,3,103,3,TRUE
1,9,46,3,106,3,TRUE
1,9,49,6,72,6,TRUE
1,9,53,2,122,2,TRUE
1,9,55,5,82,5,TRUE
1,9,56,4,64,4,TRUE
1,9,59,2,87,2,TRUE
1,9,61,4,69,4,TRUE
1,9,71,8,92,8,TRUE
1,9,73,7,107,7,TRUE
1,9,76,4,129,4,TRUE
1,9,80,3,126,3,TRUE
1,9,89,5,111,5,TRUE
1,9,91,8,117,8,TRUE
1,9,93,1,109,1,TRUE
1,9,96,1,112,1,TRUE
1,9,98,9,116,9,TRUE
1,9,113,9,115,9,TRUE
1,9,114,8,130,8,TRUE
1,10,3,10,10,10,TRUE
1,10,4,11,8,11,TRUE
1,10,5,9,113,9,TRUE
1,10,6,9,98,9,TRUE
1,10,7,10,35,10,TRUE
1,10,9,6,17,6,TRUE
1,10,11,7,47,7,TRUE
1,10,12,3,45,3,TRUE
1,10,14,2,22,2,TRUE
1,10,15,7,78,7,TRUE
1,10,19,7,128,7,TRUE
1,10,20,5,119,5,TRUE
1,10,21,1,109,1,TRUE
1,10,24,9,116,9,TRUE
1,10,25,8,34,8,TRUE
1,10,27,2,68,2,TRUE
1,10,31,10,102,10,TRUE
1,10,32,5,50,5,TRUE
1,10,33,2,99,2,TRUE
1,10,36,11,105,11,TRUE
1,10,37,11,94,11,TRUE
1,10,39,8,70,8,TRUE
1,10,40,1,67,1,TRUE
1,10,43,4,56,4,TRUE
1,10,44,3,103,3,TRUE
1,10,46,3,126,3,TRUE
1,10,48,10,83,10,TRUE
1,10,51,11,108,11,TRUE
1,10,53,2,59,2,TRUE
1,10,54,10,95,10,TRUE
1,10,55,5,75,5,TRUE
1,10,58,1,101,1,TRUE
1,10,61,4,64,4,TRUE
1,10,62,4,86,4,TRUE
1,10,63,5,97,5,TRUE
1,10,65,10,66,10,TRUE
1,10,69,4,79,4,TRUE
1,10,72,6,77,6,TRUE
1,10,74,2,122,2,TRUE
1,10,76,4,88,4,TRUE
1,10,80,3,106,3,TRUE
1,10,81,3,100,3,TRUE
1,10,82,5,89,5,TRUE
1,10,84,9,85,9,TRUE
1,10,87,2,123,2,TRUE
1,10,90,4,129,4,TRUE
1,10,91,8,130,8,TRUE
1,10,92,8,114,8,TRUE
1,10,110,1,112,1,TRUE
1,10,111,5,127,5,TRUE
1,10,115,9,124,9,TRUE
1,11,1,8,70,8,TRUE
1,11,2,7,73,7,TRUE
1,11,3,10,120,10,TRUE
1,11,5,9,116,9,TRUE
1,11,6,9,115,9,TRUE
1,11,7,10,31,10,TRUE
1,11,9,6,57,6,TRUE
1,11,11,7,107,7,TRUE
1,11,12,3,106,3,TRUE
1,11,13,8,117,8,TRUE
1,11,14,2,53,2,TRUE
1,11,16,7,29,7,TRUE
1,11,17,6,77,6,TRUE
1,11,18,9,84,9,TRUE
1,11,19,7,78,7,TRUE
1,11,23,11,36,11,TRUE
1,11,24,9,85,9,TRUE
1,11,26,1,109,1,TRUE
1,11,27,2,99,2,TRUE
1,11,28,1,67,1,TRUE
1,11,30,5,127,5,TRUE
1,11,34,8,71,8,TRUE
1,11,35,10,54,10,TRUE
1,11,37,11,52,11,TRUE
1,11,38,2,121,2,TRUE
1,11,39,8,130,8,TRUE
1,11,40,1,110,1,TRUE
1,11,41,4,56,4,TRUE
1,11,42,4,86,4,TRUE
1,11,43,4,69,4,TRUE
1,11,44,3,126,3,TRUE
1,11,45,3,100,3,TRUE
1,11,46,3,103,3,TRUE
1,11,48,10,95,10,TRUE
1,11,49,6,72,6,TRUE
1,11,50,5,63,5,TRUE
1,11,51,11,105,11,TRUE
1,11,59,2,68,2,TRUE
1,11,60,7,128,7,TRUE
1,11,61,4,88,4,TRUE
1,11,62,4,90,4,TRUE
1,11,66,10,104,10,TRUE
1,11,74,2,87,2,TRUE
1,11,82,5,111,5,TRUE
1,11,83,10,102,10,TRUE
1,11,89,5,118,5,TRUE
1,11,91,8,92,8,TRUE
1,11,93,1,96,1,TRUE
1,11,97,5,119,5,TRUE
1,11,98,9,125,9,TRUE
1,11,113,9,124,9,TRUE
1,11,122,2,123,2,TRUE
1,12,1,8,91,8,TRUE
1,12,2,7,47,7,TRUE
1,12,3,10,95,10,TRUE
1,12,4,11,52,11,TRUE
1,12,6,9,125,9,TRUE
1,12,7,10,65,10,TRUE
1,12,8,11,37,11,TRUE
1,12,9,6,77,6,TRUE
1,12,10,10,48,10,TRUE
1,12,11,7,15,7,TRUE
1,12,12,3,46,3,TRUE
1,12,13,8,71,8,TRUE
1,12,14,2,87,2,TRUE
1,12,16,7,107,7,TRUE
1,12,17,6,72,6,TRUE
1,12,18,9,113,9,TRUE
1,12,19,7,73,7,TRUE
1,12,20,5,50,5,TRUE
1,12,21,1,67,1,TRUE
1,12,22,2,122,2,TRUE
1,12,23,11,51,11,TRUE
1,12,24,9,124,9,TRUE
1,12,25,8,39,8,TRUE
1,12,26,1,58,1,TRUE
1,12,27,2,33,2,TRUE
1,12,28,1,96,1,TRUE
1,12,29,7,60,7,TRUE
1,12,32,5,97,5,TRUE
1,12,34,8,114,8,TRUE
1,12,35,10,83,10,TRUE
1,12,36,11,108,11,TRUE
1,12,38,2,59,2,TRUE
1,12,40,1,93,1,TRUE
1,12,41,4,64,4,TRUE
1,12,42,4,62,4,TRUE
1,12,43,4,90,4,TRUE
1,12,44,3,80,3,TRUE
1,12,45,3,106,3,TRUE
1,12,49,6,57,6,TRUE
1,12,53,2,68,2,TRUE
1,12,54,10,66,10,TRUE
1,12,55,5,89,5,TRUE
1,12,56,4,69,4,TRUE
1,12,63,5,82,5,TRUE
1,12,70,8,130,8,TRUE
1,12,74,2,121,2,TRUE
1,12,75,5,111,5,TRUE
1,12,76,4,86,4,TRUE
1,12,79,4,129,4,TRUE
1,12,81,3,103,3,TRUE
1,12,84,9,115,9,TRUE
1,12,85,9,98,9,TRUE
1,12,92,8,117,8,TRUE
1,12,94,11,105,11,TRUE
1,12,99,2,123,2,TRUE
1,12,100,3,126,3,TRUE
1,12,101,1,110,1,TRUE
1,12,102,10,104,10,TRUE
1,12,109,1,112,1,TRUE
1,12,119,5,127,5,TRUE
1,13,1,8,117,8,TRUE
1,13,2,7,128,7,TRUE
1,13,3,10,48,10,TRUE
1,13,5,9,24,9,TRUE
1,13,6,9,124,9,TRUE
1,13,7,10,10,10,TRUE
1,13,8,11,36,11,TRUE
1,13,9,6,72,6,TRUE
1,13,12,3,80,3,TRUE
1,13,13,8,70,8,TRUE
1,13,14,2,121,2,TRUE
1,13,15,7,47,7,TRUE
1,13,16,7,73,7,TRUE
1,13,18,9,98,9,TRUE
1,13,20,5,75,5,TRUE
1,13,21,1,28,1,TRUE
1,13,22,2,33,2,TRUE
1,13,25,8,114,8,TRUE
1,13,26,1,96,1,TRUE
1,13,29,7,78,7,TRUE
1,13,30,5,89,5,TRUE
1,13,31,10,120,10,TRUE
1,13,32,5,119,5,TRUE
1,13,34,8,91,8,TRUE
1,13,35,10,66,10,TRUE
1,13,38,2,99,2,TRUE
1,13,39,8,71,8,TRUE
1,13,40,1,101,1,TRUE
1,13,41,4,43,4,TRUE
1,13,42,4,61,4,TRUE
1,13,44,3,46,3,TRUE
1,13,45,3,81,3,TRUE
1,13,50,5,127,5,TRUE
1,13,52,11,94,11,TRUE
1,13,54,10,102,10,TRUE
1,13,56,4,129,4,TRUE
1,13,57,6,77,6,TRUE
1,13,58,1,93,1,TRUE
1,13,60,7,107,7,TRUE
1,13,62,4,64,4,TRUE
1,13,63,5,111,5,TRUE
1,13,65,10,95,10,TRUE
1,13,67,1,112,1,TRUE
1,13,68,2,123,2,TRUE
1,13,69,4,86,4,TRUE
1,13,76,4,79,4,TRUE
1,13,83,10,104,10,TRUE
1,13,88,4,90,4,TRUE
1,13,92,8,130,8,TRUE
1,13,97,5,118,5,TRUE
1,13,100,3,103,3,TRUE
1,13,105,11,108,11,TRUE
1,13,109,1,110,1,TRUE
1,13,113,9,116,9,TRUE
1,14,1,8,130,8,TRUE
1,14,2,7,78,7,TRUE
1,14,3,10,66,10,TRUE
1,14,4,11,37,11,TRUE
1,14,5,9,98,9,TRUE
1,14,7,10,102,10,TRUE
1,14,8,11,108,11,TRUE
1,14,9,6,49,6,TRUE
1,14,10,10,54,10,TRUE
1,14,11,7,60,7,TRUE
1,14,13,8,91,8,TRUE
1,14,15,7,107,7,TRUE
1,14,16,7,128,7,TRUE
1,14,17,6,57,6,TRUE
1,14,18,9,124,9,TRUE
1,14,19,7,47,7,TRUE
1,14,20,5,82,5,TRUE
1,14,21,1,110,1,TRUE
1,14,22,2,27,2,TRUE
1,14,23,11,52,11,TRUE
1,14,25,8,117,8,TRUE
1,14,28,1,93,1,TRUE
1,14,29,7,73,7,TRUE
1,14,30,5,118,5,TRUE
1,14,31,10,83,10,TRUE
1,14,33,2,68,2,TRUE
1,14,38,2,122,2,TRUE
1,14,40,1,112,1,TRUE
1,14,41,4,129,4,TRUE
1,14,42,4,76,4,TRUE
1,14,43,4,64,4,TRUE
1,14,45,3,80,3,TRUE
1,14,51,11,94,11,TRUE
1,14,53,2,87,2,TRUE
1,14,55,5,119,5,TRUE
1,14,56,4,79,4,TRUE
1,14,59,2,74,2,TRUE
1,14,61,4,62,4,TRUE
1,14,63,5,75,5,TRUE
1,14,65,10,104,10,TRUE
1,14,67,1,101,1,TRUE
1,14,69,4,90,4,TRUE
1,14,71,8,114,8,TRUE
1,14,81,3,126,3,TRUE
1,14,84,9,125,9,TRUE
1,14,85,9,115,9,TRUE
1,14,86,4,88,4,TRUE
1,14,89,5,127,5,TRUE
1,14,95,10,120,10,TRUE
1,14,100,3,106,3,TRUE
1,15,1,8,92,8,TRUE
1,15,2,7,29,7,TRUE
1,15,3,10,31,10,TRUE
1,15,4,11,36,11,TRUE
1,15,5,9,124,9,TRUE
1,15,6,9,85,9,TRUE
1,15,7,10,104,10,TRUE
1,15,8,11,105,11,TRUE
1,15,9,6,17,6,TRUE
1,15,10,10,65,10,TRUE
1,15,11,7,16,7,TRUE
1,15,12,3,100,3,TRUE
1,15,13,8,25,8,TRUE
1,15,14,2,68,2,TRUE
1,15,15,7,128,7,TRUE
1,15,18,9,116,9,TRUE
1,15,19,7,60,7,TRUE
1,15,20,5,111,5,TRUE
1,15,21,1,93,1,TRUE
1,15,22,2,87,2,TRUE
1,15,23,11,94,11,TRUE
1,15,24,9,84,9,TRUE
1,15,26,1,67,1,TRUE
1,15,27,2,122,2,TRUE
1,15,28,1,110,1,TRUE
1,15,30,5,119,5,TRUE
1,15,32,5,55,5,TRUE
1,15,33,2,38,2,TRUE
1,15,34,8,70,8,TRUE
1,15,35,10,95,10,TRUE
1,15,37,11,51,11,TRUE
1,15,39,8,91,8,TRUE
1,15,40,1,96,1,TRUE
1,15,41,4,90,4,TRUE
1,15,42,4,69,4,TRUE
1,15,43,4,62,4,TRUE
1,15,44,3,81,3,TRUE
1,15,45,3,126,3,TRUE
1,15,46,3,80,3,TRUE
1,15,47,7,73,7,TRUE
1,15,48,10,102,10,TRUE
1,15,49,6,77,6,TRUE
1,15,50,5,97,5,TRUE
1,15,52,11,108,11,TRUE
1,15,53,2,74,2,TRUE
1,15,54,10,83,10,TRUE
1,15,56,4,76,4,TRUE
1,15,57,6,72,6,TRUE
1,15,58,1,109,1,TRUE
1,15,59,2,99,2,TRUE
1,15,61,4,86,4,TRUE
1,15,63,5,118,5,TRUE
1,15,64,4,79,4,TRUE
1,15,66,10,120,10,TRUE
1,15,71,8,130,8,TRUE
1,15,75,5,89,5,TRUE
1,15,78,7,107,7,TRUE
1,15,82,5,127,5,TRUE
1,15,88,4,129,4,TRUE
1,15,98,9,113,9,TRUE
1,15,101,1,112,1,TRUE
1,15,103,3,106,3,TRUE
1,15,114,8,117,8,TRUE
1,15,115,9,125,9,TRUE
1,15,121,2,123,2,TRUE
